gene,pval,qval,log2fc,mean,zero_mean,zero_variance,FDR
PEX12,0.7408068333824819,0.8543473471750226,0.04940672599747964,38.66585503554926,False,False,0.8543473471750226
PEX6,0.027129857009108596,0.1741185377174944,0.22656916619789347,40.23652072069122,False,False,0.1741185377174944
PEX7,0.27211434718582883,0.49994357719982035,0.10333323090330673,43.53956334183856,False,False,0.49994357719982035
PFKM,0.014372759535903251,0.1352003913029069,-0.3212317043110471,52.89800830003692,False,False,0.1352003913029069
PGK1,0.0026686854908562966,0.06994148390554399,-0.40314554798633473,346.843313077601,False,False,0.06994148390554399
PHKA2,0.7408068333824819,0.8543473471750226,0.04310375080429653,40.3274067204173,False,False,0.8543473471750226
PHKB,0.4350067383993107,0.6382467433670959,-0.06538024863474973,50.056248734636995,False,False,0.6382467433670959
PHKG2,0.03315049232647237,0.18775131910520915,0.1582620524092246,50.87060639916396,False,False,0.18775131910520915
SERPINA1,0.7011928886270138,0.8304001547789066,-2.4754888616328445,1740.808045922256,False,False,0.8304001547789066
PKD2,0.8842802463955904,0.9378023384569044,0.00957186200824549,71.70855973406535,False,False,0.9378023384569044
PKP1,0.09814267360006149,0.30149989865879756,0.13391753541067905,32.89534903735649,False,False,0.30149989865879756
PLA2G2A,0.14923949164251477,0.3695634788358473,0.15958965744986547,42.65359729673804,False,False,0.3695634788358473
PLOD1,0.7608823792547115,0.8679247064515089,-0.018107391518062538,157.86242750214365,False,False,0.8679247064515089
PMM2,0.1568457460262335,0.3795105059138745,0.1406141869152826,46.99009471986352,False,False,0.3795105059138745
PMP22,0.5167658751032107,0.7027058857231357,0.18417508768292892,50.746475312767956,False,False,0.7027058857231357
PON2,0.006679034800565386,0.10006654325089986,0.2840475107836527,55.94298404600562,False,False,0.10006654325089986
POU1F1,0.03315049232647237,0.18775131910520915,0.1983721000460404,34.45228409185642,False,False,0.18775131910520915
POU3F4,0.8426765356863225,0.9143285017184087,0.031199011141837877,35.642845153808594,False,False,0.9143285017184087
PRNP,0.7011928886270138,0.8304001547789066,0.01927966557272192,101.49762800263196,False,False,0.8304001547789066
PROC,0.09288181160903211,0.2946831550414817,0.1721532314197228,34.42638406520936,False,False,0.2946831550414817
PROS1,0.0007408227104630345,0.041412213328391324,0.58170059854262,97.16636992663871,False,False,0.041412213328391324
PTH,0.8015074505848662,0.8909222851238603,0.01604161905149732,33.84021489213153,False,False,0.8909222851238603
PTH1R,0.36125999554501764,0.5777349781823217,-0.2793053171738373,123.92213291075171,False,False,0.5777349781823217
PTS,0.9472528184220939,0.9714026990668959,0.008771931871107204,48.33696179273652,False,False,0.9714026990668959
PEX2,0.6432933289838867,0.7946893087320641,0.03836456284378261,40.19979765357041,False,False,0.7946893087320641
QDPR,0.37534599548446845,0.5896609742272984,-0.0922029909979553,57.55183057087223,False,False,0.5896609742272984
RB1,0.2285672846295076,0.4577530541725056,0.05418633876657167,51.557088247159626,False,False,0.4577530541725056
PRPH2,0.019182855565126923,0.1514897040211453,0.25265462664633753,38.38674033560404,False,False,0.1514897040211453
RHAG,0.2285672846295076,0.4577530541725056,0.10114331563172389,33.891187714367376,False,False,0.4577530541725056
PITX2,0.6058371434771839,0.7682684302486693,0.09842488777134815,40.1040266083508,False,False,0.7682684302486693
RLBP1,0.40451860425691677,0.6141128761540638,0.1026252309482984,24.81176725248011,False,False,0.6141128761540638
ROM1,0.7011928886270138,0.8304001547789066,0.030659119024034804,29.442780704033083,False,False,0.8304001547789066
RPGR,0.7408068333824819,0.8543473471750226,0.04832333251534008,32.3425916346108,False,False,0.8543473471750226
RPE65,0.025344754914614444,0.17009575632394308,0.2961879827455925,33.02893247836973,False,False,0.17009575632394308
RS1,0.6058371434771839,0.7682684302486693,0.008651835853976815,33.59835675867592,False,False,0.7682684302486693
ATXN1,0.08303990817936754,0.27941215148987775,0.14173331997472327,72.16944420046923,False,False,0.27941215148987775
SCN4A,0.051773021863578635,0.22566695489794947,0.19570692568141138,35.490467629781584,False,False,0.22566695489794947
SGCD,0.19933583146564782,0.42673966095208626,0.17609420842379564,36.52140566197837,False,False,0.42673966095208626
SLC12A1,6.815041475903394e-05,0.014835142638663586,-3.226289013520151,340.85664181592983,False,False,0.014835142638663586
SLC2A2,0.5874826975965008,0.7535139576894534,-0.6077094301041626,67.19845246105659,False,False,0.7535139576894534
SLC3A1,0.5167658751032107,0.7027058857231357,-0.14240570433961564,339.6416454780392,False,False,0.7027058857231357
SLC4A1,0.4507351553552438,0.6512026688169029,-0.2691377788129435,42.03231476574409,False,False,0.6512026688169029
SLC5A1,0.8220307333720004,0.9036379907071128,-0.016044427312836538,39.064688891899294,False,False,0.9036379907071128
SMN1,0.05504087161728649,0.23294173090911527,0.18144125592687482,64.99265354435619,False,False,0.23294173090911527
SNCA,0.0011882163047556402,0.05136814553012526,0.3160167041182678,41.64652912791182,False,False,0.05136814553012526
ABCA4,0.32102426893048774,0.5428047197314095,0.0898405915503724,33.74747290262361,False,False,0.5428047197314095
ABCC8,0.2838351887755598,0.510627369753445,0.12844772830357926,37.950969323879335,False,False,0.510627369753445
SERPINA7,0.1281064902838661,0.3416480815396907,0.20692512937083155,35.846810317621,False,False,0.3416480815396907
TCN2,0.36125999554501764,0.5777349781823217,0.08720291264593633,109.60656328899104,False,False,0.5777349781823217
TCOF1,0.023662213507303628,0.16584164262334813,0.22928939349997882,41.060777617663874,False,False,0.16584164262334813
TH,0.10363888953138498,0.30854873258233567,0.13535116874307473,33.838921198030796,False,False,0.30854873258233567
THBD,0.04866910562749915,0.22362166909004638,0.3161849312139554,52.81290119450267,False,False,0.22362166909004638
TIMP3,0.0020498237114694754,0.06258727414739225,0.40582170547031016,271.2345082352801,False,False,0.06258727414739225
TPI1,0.004828035299595256,0.08818670991945807,-0.42859394341808144,450.68143965558306,False,False,0.08818670991945807
TPM1,0.025344754914614444,0.17009575632394308,0.47853829449371715,168.0792604772056,False,False,0.17009575632394308
TPMT,0.7209062417708142,0.8425827927158976,-0.0031909463321526943,104.97343165700028,False,False,0.8425827927158976
TSC1,0.4998018503261805,0.6890056352693577,0.09166025342327369,45.47984983862899,False,False,0.6890056352693577
TTR,0.19933583146564782,0.42673966095208626,0.08942229201890485,36.771136028010666,False,False,0.42673966095208626
TYR,0.6058371434771839,0.7682684302486693,-0.05445036852618355,33.09138321295017,False,False,0.7682684302486693
UROS,0.3475102112275089,0.5653724996344498,0.13334951296227476,51.876467541950504,False,False,0.5653724996344498
VDR,0.8842802463955904,0.9378023384569044,-0.07273385372320872,53.112270448266,False,False,0.9378023384569044
WAS,0.14191804589421084,0.3592215599426242,0.17878487145229777,40.715610690233184,False,False,0.3592215599426242
WT1,0.07844568999998841,0.2720166045857919,0.22174975063378635,31.53142929077148,False,False,0.2720166045857919
XDH,0.10363888953138498,0.30854873258233567,0.1552932601320768,36.896817928407245,False,False,0.30854873258233567
XPA,0.7209062417708142,0.8425827927158976,-0.13709793850186117,50.59261080113852,False,False,0.8425827927158976
MID1,0.1568457460262335,0.3795105059138745,0.17762214409440402,34.63807659614377,False,False,0.3795105059138745
AIRE,0.08784975032756397,0.2874927361710145,0.2208224768178174,44.68390739254835,False,False,0.2874927361710145
APOB,0.0020498237114694754,0.06258727414739225,0.42783213261076863,43.181771069038206,False,False,0.06258727414739225
BLMH,0.5340234431347741,0.7152914266919593,0.1108087305266773,53.89788408977229,False,False,0.7152914266919593
SLC25A20,0.1568457460262335,0.3795105059138745,0.0879200325942928,52.4521712326422,False,False,0.3795105059138745
CASR,0.18142780725205976,0.4073979026195221,-0.5738044806622846,45.24164972072694,False,False,0.4073979026195221
CDKN1A,0.33409801251245674,0.5539261223582426,0.1993417710382167,122.38321201975751,False,False,0.5539261223582426
CHM,0.46678061452897934,0.6631481657424527,0.14897039863002057,36.30724939485876,False,False,0.6631481657424527
TPP1,0.624443932080426,0.7814206732912298,-0.16973037909722472,100.36081062875142,False,False,0.7814206732912298
COL5A2,0.051773021863578635,0.22566695489794947,0.319749927274182,48.70830684754907,False,False,0.22566695489794947
CRYAA,0.4831380485030482,0.6763640244724144,-0.3215028384393533,64.26535834335698,False,False,0.6763640244724144
CSF2RB,0.14923949164251477,0.3695634788358473,0.24083320156779447,38.21624067353039,False,False,0.3695634788358473
CTSK,0.045722962819400546,0.21855127384328812,0.40348836522899845,35.207068047872404,False,False,0.21855127384328812
CYBB,0.32102426893048774,0.5428047197314095,0.10223592542477147,40.23451828375095,False,False,0.5428047197314095
CYB5R3,0.260729211005852,0.4886823937643111,0.20278497824970462,161.9830549286633,False,False,0.4886823937643111
EGR2,0.2958931880403344,0.521420157934315,0.12709763257003212,37.393151260003805,False,False,0.521420157934315
ERCC2,0.6816786816816041,0.8196712143978893,0.011460747581195935,44.986516440786964,False,False,0.8196712143978893
G6PD,0.08784975032756397,0.2874927361710145,-0.13173056014185464,53.28383673691168,False,False,0.2874927361710145
GLB1,0.32102426893048774,0.5428047197314095,-0.09090699392381167,54.910944961920016,False,False,0.5428047197314095
GM2A,0.013350786562027319,0.13196025841730313,0.30154889017619046,57.739731207126525,False,False,0.13196025841730313
GNRHR,0.023662213507303628,0.16584164262334813,0.2998951250756706,33.13546748277618,False,False,0.16584164262334813
GUCA1A,0.17293466931756118,0.39670346967305165,0.1898939055773994,37.688896458323406,False,False,0.39670346967305165
HLCS,0.8015074505848662,0.8909222851238603,-0.011423175234924351,40.57949996576076,False,False,0.8909222851238603
HRG,0.6816786816816041,0.8196712143978893,-0.12431249186817867,41.72380707903606,False,False,0.8196712143978893
HSD17B4,0.11536336176616839,0.3247479511272499,-0.1898279088316545,81.93013261004191,False,False,0.3247479511272499
IAPP,0.04027985378867424,0.2066827883116582,0.23973350370779734,33.81376280435701,False,False,0.2066827883116582
IFNGR1,0.004828035299595256,0.08818670991945807,0.2238260618069014,68.26987568925067,False,False,0.08818670991945807
IL2RA,0.14191804589421084,0.3592215599426242,0.1566443986441975,38.0617590183165,False,False,0.3592215599426242
IL4R,0.46678061452897934,0.6631481657424527,0.12019041401470172,47.812614627000755,False,False,0.6631481657424527
ITGA2B,0.2958931880403344,0.521420157934315,0.05953437193694468,38.70772729268888,False,False,0.521420157934315
KEL,0.46678061452897934,0.6631481657424527,0.07765754565516447,33.29771032565977,False,False,0.6631481657424527
KRT10,0.7209062417708142,0.8425827927158976,0.0367176989177055,33.8927284798971,False,False,0.8425827927158976
KRT17,0.06589091634621466,0.2514290833479088,0.18920893275990286,35.23802882869069,False,False,0.2514290833479088
KRT2,0.006164503772398253,0.0967445405434138,0.2789450273650681,30.14016956236304,False,False,0.0967445405434138
LAMA2,0.0026686854908562966,0.06994148390554399,0.49888191944344096,37.64603456636755,False,False,0.06994148390554399
LOR,0.2285672846295076,0.4577530541725056,0.17877246939230382,39.35778147999833,False,False,0.4577530541725056
LTBP2,0.33409801251245674,0.5539261223582426,0.1092588776980634,35.62662124633789,False,False,0.5539261223582426
MAT1A,0.017864187568058614,0.1461924204209591,0.26221215054435915,35.53785286880121,False,False,0.1461924204209591
PAFAH1B1,0.1281064902838661,0.3416480815396907,-0.1516041294664019,77.09419678478706,False,False,0.3416480815396907
MVK,0.8220307333720004,0.9036379907071128,0.05007094405511228,62.165902393620186,False,False,0.9036379907071128
MYL2,0.08784975032756397,0.2874927361710145,0.20883549929257375,33.77935400241759,False,False,0.2874927361710145
NCF2,0.004828035299595256,0.08818670991945807,0.330283628439556,44.12282627384837,False,False,0.08818670991945807
NEU1,0.13487567747478818,0.35030946944357183,0.24339995785062613,113.03596459365473,False,False,0.35030946944357183
NOTCH3,0.19022665361389512,0.41673736346411333,0.2226853651575834,54.822821175179826,False,False,0.41673736346411333
OXCT1,0.014372759535903251,0.1352003913029069,-0.4519673900291319,43.14696632943502,False,False,0.1352003913029069
PAFAH2,0.8220307333720004,0.9036379907071128,-0.05506849098051337,51.00155472173923,False,False,0.9036379907071128
PCSK1,0.46678061452897934,0.6631481657424527,0.11575700581416698,38.57008613028177,False,False,0.6631481657424527
PDE6A,0.9262055959936603,0.9599810745390263,-0.008436452146491063,35.05049700853301,False,False,0.9599810745390263
PHEX,0.8220307333720004,0.9036379907071128,0.08147864677644245,34.48321272687214,False,False,0.9036379907071128
PLEC,0.6058371434771839,0.7682684302486693,0.06715967606451563,136.47975084258286,False,False,0.7682684302486693
PON1,0.007231853657777471,0.10340880079587059,0.21706222596301664,35.137453032702936,False,False,0.10340880079587059
PSEN2,0.07406050117984497,0.2649538772874461,0.23723380016408732,43.27846387537514,False,False,0.2649538772874461
RAG1,0.7011928886270138,0.8304001547789066,-0.08393180427736158,36.495749403790725,False,False,0.8304001547789066
RFX5,0.2838351887755598,0.510627369753445,0.13246518253985487,45.95591400890815,False,False,0.510627369753445
SELE,0.09814267360006149,0.30149989865879756,0.26187435585823543,33.35813847983756,False,False,0.30149989865879756
SHOX,0.9052098937248174,0.948634949229174,0.023425306644553664,28.955093476830456,False,False,0.948634949229174
SLC10A2,0.015463118729856885,0.13909289541008357,0.2033641861525057,41.23276491862971,False,False,0.13909289541008357
SLC5A5,0.020585828215956562,0.15597853377553,0.2722430770072527,41.11852683090582,False,False,0.15597853377553
STK11,0.33409801251245674,0.5539261223582426,0.09469623243017837,50.93665192766887,False,False,0.5539261223582426
TEK,0.19933583146564782,0.42673966095208626,0.17084572223246283,34.70740155475896,False,False,0.42673966095208626
THPO,0.7608823792547115,0.8679247064515089,0.07756594620312467,35.78109610952982,False,False,0.8679247064515089
UBE3A,0.38976633111321446,0.6013881274672954,-0.08020501768759537,47.56078692180354,False,False,0.6013881274672954
BARD1,0.029022445732305134,0.17781533555789467,0.20987155271489652,38.64574376548209,False,False,0.17781533555789467
PEX1,0.6816786816816041,0.8196712143978893,0.09895761183936906,42.207142992717465,False,False,0.8196712143978893
TWIST1,0.027129857009108596,0.1741185377174944,0.26442630355017954,41.10870054291515,False,False,0.1741185377174944
NR0B1,0.5515673446241796,0.7290271146211297,0.0825558007091179,31.353926867973513,False,False,0.7290271146211297
AK1,0.37534599548446845,0.5896609742272984,0.0537687826003824,54.30125938973775,False,False,0.5896609742272984
ALB,0.4350067383993107,0.6382467433670959,-0.644810747844081,52.520212313024004,False,False,0.6382467433670959
ALPL,0.989443175779737,0.989443175779737,-0.07077285963195906,63.44622430568788,False,False,0.989443175779737
AMH,0.19022665361389512,0.41673736346411333,0.23607646124957168,43.97872896892268,False,False,0.41673736346411333
AMPD3,0.7011928886270138,0.8304001547789066,0.00859872949514022,38.02827276834627,False,False,0.8304001547789066
AMT,0.04027985378867424,0.2066827883116582,0.17794852642137274,43.64951743149176,False,False,0.2066827883116582
APOA4,0.16474235681902172,0.3882103703798216,0.15896670016331194,27.890750326761385,False,False,0.3882103703798216
APP,0.0003361620536329108,0.03064042600182142,-0.4985873927865919,440.3401131978849,False,False,0.03064042600182142
APRT,0.7608823792547115,0.8679247064515089,-0.0023981701617597252,59.315806226032535,False,False,0.8679247064515089
AQP2,5.66903876976409e-06,0.005222221856106624,-0.9580827107857087,55.144695375023815,False,False,0.005222221856106624
ARSA,0.017864187568058614,0.1461924204209591,0.22699818397261495,51.11637152695074,False,False,0.1461924204209591
SERPINC1,0.04027985378867424,0.2066827883116582,0.23544209928735402,29.224527126405295,False,False,0.2066827883116582
ATRX,0.05504087161728649,0.23294173090911527,-0.42525762411514534,276.1999749904725,False,False,0.23294173090911527
AVP,0.1568457460262335,0.3795105059138745,0.12815829728852587,31.47687702644162,False,False,0.3795105059138745
C1QB,0.058478904758101795,0.2382812540716048,0.454047444247023,92.49900836479372,False,False,0.2382812540716048
CFTR,0.015463118729856885,0.13909289541008357,0.3119404580556317,40.763284264541255,False,False,0.13909289541008357
COL10A1,0.09814267360006149,0.30149989865879756,0.18955664224187185,39.21555440018817,False,False,0.30149989865879756
COL4A5,0.989443175779737,0.989443175779737,-0.013680965085316635,45.16202721944669,False,False,0.989443175779737
CRYBB2,0.8015074505848662,0.8909222851238603,-0.0032120285556009086,33.49377032024104,False,False,0.8909222851238603
CYP11B1,0.24967790631269726,0.47804121487001633,0.13774112780168116,39.62194135712414,False,False,0.47804121487001633
CYP11B2,0.2958931880403344,0.521420157934315,0.17244813482716656,34.27123339583234,False,False,0.521420157934315
CYP1A1,0.1281064902838661,0.3416480815396907,0.21519362493942093,33.665532321464724,False,False,0.3416480815396907
CYP21A2,0.08784975032756397,0.2874927361710145,0.20928928139510972,35.91995062479158,False,False,0.2874927361710145
EPX,0.33409801251245674,0.5539261223582426,0.08776628980210902,34.19987701788181,False,False,0.5539261223582426
F10,0.38976633111321446,0.6013881274672954,0.09335315634126093,35.441514457144386,False,False,0.6013881274672954
F12,0.0011882163047556402,0.05136814553012526,0.39812617260646216,42.14762161999214,False,False,0.05136814553012526
F2,0.0014288042524824573,0.056249287412091294,0.37142261126835785,37.82425643176567,False,False,0.056249287412091294
FBP1,0.06589091634621466,0.2514290833479088,-0.48244851702550823,113.49710827338987,False,False,0.2514290833479088
FSHB,0.6432933289838867,0.7946893087320641,-0.024086123906198853,29.066338841508074,False,False,0.7946893087320641
FUT2,0.0014288042524824573,0.056249287412091294,0.2843136369034947,37.39563462792373,False,False,0.056249287412091294
GALNS,0.013350786562027319,0.13196025841730313,0.26696933975347026,42.05690002441406,False,False,0.13196025841730313
GDNF,0.022077450400079766,0.16000746758820053,0.2342279380415497,31.842369498276128,False,False,0.16000746758820053
GH1,0.32102426893048774,0.5428047197314095,0.2063946185281028,44.30228842758551,False,False,0.5428047197314095
HBA2,0.5340234431347741,0.7152914266919593,0.7585544124611437,266.3815065709556,False,False,0.7152914266919593
HBB,0.8842802463955904,0.9378023384569044,0.7537228550983539,124.48619954178972,False,False,0.9378023384569044
HBD,0.08303990817936754,0.27941215148987775,0.19530860964462715,35.87581699650462,False,False,0.27941215148987775
HEXA,0.7011928886270138,0.8304001547789066,0.03234708661023178,117.99629099776104,False,False,0.8304001547789066
HEXB,0.11536336176616839,0.3247479511272499,0.45153523291354747,112.86116195306545,False,False,0.3247479511272499
HOXA13,0.27211434718582883,0.49994357719982035,0.11339948028969479,35.22371617759146,False,False,0.49994357719982035
HOXD13,0.12160444190461399,0.3332415563627181,0.21969539646314487,35.45149724076434,False,False,0.3332415563627181
HTR1A,0.3082893602150767,0.5327615608536065,0.12920321966287493,31.22732813765363,False,False,0.5327615608536065
KCNJ11,0.11536336176616839,0.3247479511272499,0.1565471023065255,47.38409619215058,False,False,0.3247479511272499
KRT14,0.38976633111321446,0.6013881274672954,0.1372961851820893,28.95481463176448,False,False,0.6013881274672954
LDLR,0.9262055959936603,0.9599810745390263,0.0362574024818549,42.35755613373547,False,False,0.9599810745390263
MC2R,0.5693898459625074,0.7418265258304658,0.05797943657194261,31.798615060201502,False,False,0.7418265258304658
MPZ,0.011497666376527875,0.12603158824934554,0.2815647955909611,41.43695617303615,False,False,0.12603158824934554
OTC,0.7408068333824819,0.8543473471750226,-0.011420534841863271,33.170827539955695,False,False,0.8543473471750226
PCCB,0.03777108556665158,0.20192961463153833,-0.20827517513963406,64.31098472781298,False,False,0.20192961463153833
PLP1,0.14191804589421084,0.3592215599426242,-0.1609619601627075,27.015125181616803,False,False,0.3592215599426242
PMS1,0.13487567747478818,0.35030946944357183,0.13933341722367953,46.117776265958454,False,False,0.35030946944357183
RAG2,0.7811202411741249,0.8790869060546703,0.07506793276872996,38.14550576558927,False,False,0.8790869060546703
REN,0.019182855565126923,0.1514897040211453,0.3592521431820313,46.08855521969679,False,False,0.1514897040211453
RHO,0.7408068333824819,0.8543473471750226,-4.4802720585269624e-05,37.588111412234426,False,False,0.8543473471750226
RYR1,0.7209062417708142,0.8425827927158976,-0.07152269697269781,31.90254220729921,False,False,0.8425827927158976
SAG,0.4350067383993107,0.6382467433670959,0.06779483966044134,32.88937805920112,False,False,0.6382467433670959
SFTPB,0.031027588621742597,0.1822550705613026,0.23971649929593053,37.318622775194115,False,False,0.1822550705613026
SMPD1,0.36125999554501764,0.5777349781823217,-0.3129974027519932,68.41948346393863,False,False,0.5777349781823217
HNF1A,0.007825393693027856,0.10685849409748664,0.3223674500721444,41.46562250649056,False,False,0.10685849409748664
TSC2,0.08784975032756397,0.2874927361710145,0.1514631700578897,55.3729275959294,False,False,0.2874927361710145
TSHB,0.017864187568058614,0.1461924204209591,0.28418204188359386,34.185382005645,False,False,0.1461924204209591
VHL,0.006679034800565386,0.10006654325089986,0.2135034900674185,56.566750875333454,False,False,0.10006654325089986
VWF,0.00010583880634828317,0.019583354338622835,0.6637209883476398,54.404275382437355,False,False,0.019583354338622835
WRN,0.2958931880403344,0.521420157934315,0.09727415152865905,35.607664713045445,False,False,0.521420157934315
