"cell_Names","genes","db","index"
"Mesothelial cells","MMP23","PanglaoDB","5501"
"Mesothelial cells","ADGRD1","PanglaoDB","5502"
"Mesothelial cells","CRLS1","PanglaoDB","5503"
"Mesothelial cells","FLNC","PanglaoDB","5504"
"Mesothelial cells","PTGS2","PanglaoDB","5505"
"Mesothelial cells","C2","PanglaoDB","5506"
"Mesothelial cells","FMO2","PanglaoDB","5507"
"Mesothelial cells","FMOD","PanglaoDB","5508"
"Mesothelial cells","FGF1","PanglaoDB","5509"
"Mesothelial cells","TRIM30C","PanglaoDB","5510"
"Mesothelial cells","EFEMP1","PanglaoDB","5511"
"Mesothelial cells","FRAS1","PanglaoDB","5512"
"Mesothelial cells","RSPO1","PanglaoDB","5513"
"Mesothelial cells","RARRES2","PanglaoDB","5514"
"Microfold cells","GP2","PanglaoDB","5515"
"Microfold cells","SPIB","PanglaoDB","5516"
"Microfold cells","PGLYRP1","PanglaoDB","5517"
"Microfold cells","CCL9","PanglaoDB","5518"
"Microfold cells","EHF","PanglaoDB","5519"
"Microfold cells","ANXA5","PanglaoDB","5520"
"Microfold cells","SOX8","PanglaoDB","5521"
"Microfold cells","MIER3","PanglaoDB","5522"
"Microfold cells","NFIC","PanglaoDB","5523"
"Microfold cells","SERPINB6A","PanglaoDB","5524"
"Microfold cells","CXCL16","PanglaoDB","5525"
"Microfold cells","CTSD","PanglaoDB","5526"
"Microfold cells","CCL20","PanglaoDB","5527"
"Microfold cells","CTSH","PanglaoDB","5528"
"Microfold cells","CCL6","PanglaoDB","5529"
"Microfold cells","MARCKSL1","PanglaoDB","5530"
"Microfold cells","RAC2","PanglaoDB","5531"
"Microfold cells","TNFAIP2","PanglaoDB","5532"
"Microfold cells","FABP5","PanglaoDB","5533"
"Microfold cells","GJB2","PanglaoDB","5534"
"Microfold cells","MFGE8","PanglaoDB","5535"
"Microfold cells","CYBA","PanglaoDB","5536"
"Microfold cells","TMPRSS2","PanglaoDB","5537"
"Microfold cells","AHR","PanglaoDB","5538"
"Microfold cells","MTF1","PanglaoDB","5539"
"Microfold cells","RELB","PanglaoDB","5540"
"Microfold cells","TULP4","PanglaoDB","5541"
"Microfold cells","ONECUT2","PanglaoDB","5542"
"Microfold cells","FOSL2","PanglaoDB","5543"
"Microfold cells","IRF6","PanglaoDB","5544"
"Microfold cells","IRF2","PanglaoDB","5545"
"Microfold cells","ZFP553","PanglaoDB","5546"
"Microfold cells","NFIB","PanglaoDB","5547"
"Microfold cells","FOXP4","PanglaoDB","5548"
"Microglia","ITGAM","PanglaoDB","5549"
"Microglia","ITGAX","PanglaoDB","5550"
"Microglia","C5AR1","PanglaoDB","5551"
"Microglia","CX3CR1","PanglaoDB","5552"
"Microglia","P2RY12","PanglaoDB","5553"
"Microglia","P2RX7","PanglaoDB","5554"
"Microglia","CD40","PanglaoDB","5555"
"Microglia","TREM2","PanglaoDB","5556"
"Microglia","TMEM119","PanglaoDB","5557"
"Microglia","GPR34","PanglaoDB","5558"
"Microglia","TFF3","PanglaoDB","5559"
"Microglia","CBR2","PanglaoDB","5560"
"Microglia","ZEB2OS","PanglaoDB","5561"
"Microglia","SALL1","PanglaoDB","5562"
"Microglia","CSF3R","PanglaoDB","5563"
"Microglia","TCIRG1","PanglaoDB","5564"
"Microglia","SUSD3","PanglaoDB","5565"
"Microglia","GPR183","PanglaoDB","5566"
"Microglia","VAV1","PanglaoDB","5567"
"Microglia","SLC2A5","PanglaoDB","5568"
"Microglia","IL21R","PanglaoDB","5569"
"Microglia","IL10RA","PanglaoDB","5570"
"Microglia","PTAFR","PanglaoDB","5571"
"Microglia","LAG3","PanglaoDB","5572"
"Microglia","IL6RA","PanglaoDB","5573"
"Microglia","ENTPD1","PanglaoDB","5574"
"Microglia","ADRB2","PanglaoDB","5575"
"Microglia","TMEM173","PanglaoDB","5576"
"Microglia","TBXAS1","PanglaoDB","5577"
"Microglia","P2RY6","PanglaoDB","5578"
"Microglia","P2RY13","PanglaoDB","5579"
"Microglia","CEBPA","PanglaoDB","5580"
"Microglia","CD180","PanglaoDB","5581"
"Microglia","MYO1F","PanglaoDB","5582"
"Microglia","FCRLS","PanglaoDB","5583"
"Microglia","OLFML3","PanglaoDB","5584"
"Microglia","SIGLECH","PanglaoDB","5585"
"Microglia","S100A8","PanglaoDB","5586"
"Microglia","LTC4S","PanglaoDB","5587"
"Microglia","TGFBR1","PanglaoDB","5588"
"Microglia","S100A9","PanglaoDB","5589"
"Microglia","LPCAT2","PanglaoDB","5590"
"Microglia","ITGB5","PanglaoDB","5591"
"Microglia","LAIR1","PanglaoDB","5592"
"Microglia","SPHK1","PanglaoDB","5593"
"Microglia","COLEC12","PanglaoDB","5594"
"Microglia","ALDH1A2","PanglaoDB","5595"
"Microglia","AEBP1","PanglaoDB","5596"
"Microglia","PTGDS","PanglaoDB","5597"
"Microglia","CCR5","PanglaoDB","5598"
"Microglia","ADAP2","PanglaoDB","5599"
"Microglia","SLCO2B1","PanglaoDB","5600"
"Microglia","PTGS1","PanglaoDB","5601"
"Microglia","APBB1IP","PanglaoDB","5602"
"Microglia","CYFIP1","PanglaoDB","5603"
"Microglia","CYTH4","PanglaoDB","5604"
"Microglia","MERTK","PanglaoDB","5605"
"Microglia","PLXDC2","PanglaoDB","5606"
"Microglia","MAFB","PanglaoDB","5607"
"Microglia","HPGDS","PanglaoDB","5608"
"Microglia","BIN2","PanglaoDB","5609"
"Microglia","FCGR1","PanglaoDB","5610"
"Microglia","FAM105A","PanglaoDB","5611"
"Microglia","CMTM6","PanglaoDB","5612"
"Microglia","CCL4","PanglaoDB","5613"
"Microglia","CCL3","PanglaoDB","5614"
"Microglia","CCRL2","PanglaoDB","5615"
"Microglia","UCP2","PanglaoDB","5616"
"Microglia","TNFRSF1B","PanglaoDB","5617"
"Microglia","CLEC3B","PanglaoDB","5618"
"Microglia","MRC2","PanglaoDB","5619"
"Microglia","CLEC10A","PanglaoDB","5620"
"Microglia","PF4","PanglaoDB","5621"
"Microglia","CTS3","PanglaoDB","5622"
"Microglia","FCGR3","PanglaoDB","5623"
"Microglia","CD53","PanglaoDB","5624"
"Microglia","FOS","PanglaoDB","5625"
"Microglia","EGR1","PanglaoDB","5626"
"Microglia","AIF1","PanglaoDB","5627"
"Microglia","CTSS","PanglaoDB","5628"
"Microglia","CSF1R","PanglaoDB","5629"
"Microglia","SKI","PanglaoDB","5630"
"Microglia","C1QB","PanglaoDB","5631"
"Monocytes","RGS1","PanglaoDB","5632"
"Monocytes","APOBEC3A","PanglaoDB","5633"
"Monocytes","CD7","PanglaoDB","5634"
"Monocytes","TET2","PanglaoDB","5635"
"Monocytes","CD40","PanglaoDB","5636"
"Monocytes","DYSF","PanglaoDB","5637"
"Monocytes","CMKLR1","PanglaoDB","5638"
"Monocytes","MEFV","PanglaoDB","5639"
"Monocytes","HCK","PanglaoDB","5640"
"Monocytes","FCGR3B","PanglaoDB","5641"
"Monocytes","PADI4","PanglaoDB","5642"
"Monocytes","GHSR","PanglaoDB","5643"
"Monocytes","ITGAX","PanglaoDB","5644"
"Monocytes","SELE","PanglaoDB","5645"
"Monocytes","TLR4","PanglaoDB","5646"
"Monocytes","AR","PanglaoDB","5647"
"Monocytes","CXCR4","PanglaoDB","5648"
"Monocytes","CD86","PanglaoDB","5649"
"Monocytes","CCR2","PanglaoDB","5650"
"Monocytes","TNFRSF14","PanglaoDB","5651"
"Monocytes","ADA2","PanglaoDB","5652"
"Monocytes","MGMT","PanglaoDB","5653"
"Monocytes","CD14","PanglaoDB","5654"
"Monocytes","CD33","PanglaoDB","5655"
"Monocytes","ITGAM","PanglaoDB","5656"
"Monocytes","ACE","PanglaoDB","5657"
"Monocytes","FUT4","PanglaoDB","5658"
"Monocytes","ICAM1","PanglaoDB","5659"
"Monocytes","SELL","PanglaoDB","5660"
"Monocytes","CD163","PanglaoDB","5661"
"Monocytes","FCGR1A","PanglaoDB","5662"
"Monocytes","FCGR2B","PanglaoDB","5663"
"Monocytes","ACP5","PanglaoDB","5664"
"Monocytes","MRC1","PanglaoDB","5665"
"Monocytes","TNF","PanglaoDB","5666"
"Monocytes","PLAU","PanglaoDB","5667"
"Monocytes","GBP1","PanglaoDB","5668"
"Monocytes","OAS1","PanglaoDB","5669"
"Monocytes","IRF7","PanglaoDB","5670"
"Monocytes","PLSCR1","PanglaoDB","5671"
"Monocytes","MX1","PanglaoDB","5672"
"Monocytes","IL1RN","PanglaoDB","5673"
"Monocytes","HLA-DRA","PanglaoDB","5674"
"Monocytes","IFIT1","PanglaoDB","5675"
"Monocytes","IDO1","PanglaoDB","5676"
"Monocytes","IFIT3","PanglaoDB","5677"
"Monocytes","TNFSF10","PanglaoDB","5678"
"Monocytes","CXCL10","PanglaoDB","5679"
"Monocytes","S100A9","PanglaoDB","5680"
"Monocytes","S100A8","PanglaoDB","5681"
"Monocytes","S100A4","PanglaoDB","5682"
"Monocytes","CLEC7A","PanglaoDB","5683"
"Monocytes","CSF3R","PanglaoDB","5684"
"Monocytes","MNDA","PanglaoDB","5685"
"Monocytes","MS4A6A","PanglaoDB","5686"
"Monocytes","ZFP36L2","PanglaoDB","5687"
"Monocytes","LTA4H","PanglaoDB","5688"
"Monocytes","CLEC12A","PanglaoDB","5689"
"Monocytes","CD48","PanglaoDB","5690"
"Monocytes","PRTN3","PanglaoDB","5691"
"Monocytes","FCGR3A","PanglaoDB","5692"
"Monocytes","VCAN","PanglaoDB","5693"
"Monocytes","LY6C2","PanglaoDB","5694"
"Monocytes","IFITM3","PanglaoDB","5695"
"Monocytes","FN1","PanglaoDB","5696"
"Monocytes","ADGRE1","PanglaoDB","5697"
"Monocytes","CD44","PanglaoDB","5698"
"Monocytes","CSF1R","PanglaoDB","5699"
"Monocytes","CX3CR1","PanglaoDB","5700"
"Monocytes","ITGAL","PanglaoDB","5701"
"Monocytes","LY6C1","PanglaoDB","5702"
"Monocytes","LY6G","PanglaoDB","5703"
"Monocytes","PECAM1","PanglaoDB","5704"
"Monocytes","PTPRC","PanglaoDB","5705"
"Monocytes","SPN","PanglaoDB","5706"
"Monocytes","PSAP","PanglaoDB","5707"
"Monocytes","FCN1","PanglaoDB","5708"
"Motor neurons","ISL1","PanglaoDB","5709"
"Motor neurons","MNX1","PanglaoDB","5710"
"Motor neurons","ISL2","PanglaoDB","5711"
"Motor neurons","CHAT","PanglaoDB","5712"
"Motor neurons","VSX2","PanglaoDB","5713"
"Motor neurons","EN1","PanglaoDB","5714"
"Motor neurons","EVX1","PanglaoDB","5715"
"Motor neurons","EVX2","PanglaoDB","5716"
"Motor neurons","FGF1","PanglaoDB","5717"
"Motor neurons","LHX3","PanglaoDB","5718"
"Motor neurons","NKX6-1","PanglaoDB","5719"
"Motor neurons","NGFR","PanglaoDB","5720"
"Motor neurons","REG2","PanglaoDB","5721"
"Motor neurons","SIM1","PanglaoDB","5722"
"Mller cells","TLR2","PanglaoDB","5723"
"Mller cells","IL6","PanglaoDB","5724"
"Mller cells","CNR2","PanglaoDB","5725"
"Mller cells","VEGFA","PanglaoDB","5726"
"Mller cells","SLC38A5","PanglaoDB","5727"
"Mller cells","SLC38A3","PanglaoDB","5728"
"Mller cells","IL33","PanglaoDB","5729"
"Mller cells","RDH10","PanglaoDB","5730"
"Mller cells","SLITRK2","PanglaoDB","5731"
"Mller cells","SYNPR","PanglaoDB","5732"
"Mller cells","ABCA8A","PanglaoDB","5733"
"Mller cells","CROT","PanglaoDB","5734"
"Mller cells","CRYM","PanglaoDB","5735"
"Mller cells","CAR14","PanglaoDB","5736"
"Mller cells","COL9A1","PanglaoDB","5737"
"Mller cells","SIX3OS1","PanglaoDB","5738"
"Mller cells","DAPL1","PanglaoDB","5739"
"Mller cells","AQP4","PanglaoDB","5740"
"Mller cells","RLBP1","PanglaoDB","5741"
"Mller cells","DKK3","PanglaoDB","5742"
"Mller cells","VSX2","PanglaoDB","5743"
"Mller cells","COL1A1","PanglaoDB","5744"
"Mller cells","COL2A1","PanglaoDB","5745"
"Mller cells","COL3A1","PanglaoDB","5746"
"Mller cells","COL4A2","PanglaoDB","5747"
"Mller cells","COL5A1","PanglaoDB","5748"
"Mller cells","COL6A1","PanglaoDB","5749"
"Mller cells","COL11A1","PanglaoDB","5750"
"Mller cells","GLUL","PanglaoDB","5751"
"Mller cells","CLU","PanglaoDB","5752"
"Mller cells","S100A16","PanglaoDB","5753"
"Mller cells","SOX2","PanglaoDB","5754"
"Mller cells","APOE","PanglaoDB","5755"
"Mller cells","DBI","PanglaoDB","5756"
"Mller cells","GNAI2","PanglaoDB","5757"
"Mller cells","GPR37","PanglaoDB","5758"
"Mller cells","KCNJ2","PanglaoDB","5759"
"Mller cells","KCNJ10","PanglaoDB","5760"
"Mller cells","SPC25","PanglaoDB","5761"
"Mller cells","ITM2B","PanglaoDB","5762"
"Mller cells","ATG4B","PanglaoDB","5763"
"Mller cells","CA2","PanglaoDB","5764"
"Mller cells","ZBED4","PanglaoDB","5765"
"Mller cells","PRDX6","PanglaoDB","5766"
"Mller cells","SLC1A3","PanglaoDB","5767"
"Mller cells","HES1","PanglaoDB","5768"
"Mller cells","KIT","PanglaoDB","5769"
"Mller cells","CRB1","PanglaoDB","5770"
"Mller cells","ANXA4","PanglaoDB","5771"
"Mller cells","CD44","PanglaoDB","5772"
"Mller cells","GSTT1","PanglaoDB","5773"
"Mller cells","GSTM5","PanglaoDB","5774"
"Mller cells","SLC6A1","PanglaoDB","5775"
"Mller cells","SFTPA1","PanglaoDB","5776"
"Myeloid-derived suppressor cells","ITGAM","PanglaoDB","5777"
"Myeloid-derived suppressor cells","FUT4","PanglaoDB","5778"
"Myeloid-derived suppressor cells","CD33","PanglaoDB","5779"
"Myeloid-derived suppressor cells","CEACAM8","PanglaoDB","5780"
"Myeloid-derived suppressor cells","IL4R","PanglaoDB","5781"
"Myeloid-derived suppressor cells","CCR2","PanglaoDB","5782"
"Myeloid-derived suppressor cells","CD1D","PanglaoDB","5783"
"Myeloid-derived suppressor cells","FCGR3A","PanglaoDB","5784"
"Myeloid-derived suppressor cells","ICAM1","PanglaoDB","5785"
"Myeloid-derived suppressor cells","CD80","PanglaoDB","5786"
"Myeloid-derived suppressor cells","CXCR1","PanglaoDB","5787"
"Myeloid-derived suppressor cells","ADGRE1","PanglaoDB","5788"
"Myeloid-derived suppressor cells","GR1","PanglaoDB","5789"
"Myeloid-derived suppressor cells","LY6G","PanglaoDB","5790"
"Myeloid-derived suppressor cells","S100A9","PanglaoDB","5791"
"Myeloid-derived suppressor cells","S100A4","PanglaoDB","5792"
"Myeloid-derived suppressor cells","S100A8","PanglaoDB","5793"
"Myoblasts","MYOG","PanglaoDB","5794"
"Myoblasts","LIF","PanglaoDB","5795"
"Myoblasts","NGF","PanglaoDB","5796"
"Myoblasts","IGF2","PanglaoDB","5797"
"Myoblasts","ANGPT2","PanglaoDB","5798"
"Myoblasts","ACHE","PanglaoDB","5799"
"Myoblasts","ADAM12","PanglaoDB","5800"
"Myoblasts","TPM2","PanglaoDB","5801"
"Myoblasts","ENO3","PanglaoDB","5802"
"Myoblasts","DES","PanglaoDB","5803"
"Myoblasts","CDH15","PanglaoDB","5804"
"Myoblasts","CAPN1","PanglaoDB","5805"
"Myoblasts","MYF6","PanglaoDB","5806"
"Myoblasts","MYF5","PanglaoDB","5807"
"Myoblasts","MYOD1","PanglaoDB","5808"
"Myoblasts","PAX3","PanglaoDB","5809"
"Myoblasts","PAX7","PanglaoDB","5810"
"Myoblasts","TBX3","PanglaoDB","5811"
"Myoblasts","TTN","PanglaoDB","5812"
"Myoblasts","MUSK","PanglaoDB","5813"
"Myoblasts","FLNC","PanglaoDB","5814"
"Myoblasts","FGFR4","PanglaoDB","5815"
"Myoblasts","STK40","PanglaoDB","5816"
"Myoblasts","CXCL1","PanglaoDB","5817"
"Myoblasts","TNFRSF12A","PanglaoDB","5818"
"Myoblasts","ARL4D","PanglaoDB","5819"
"Myoblasts","CCL2","PanglaoDB","5820"
"Myoblasts","MYD88","PanglaoDB","5821"
"Myoblasts","BRAF","PanglaoDB","5822"
"Myoblasts","EGFR","PanglaoDB","5823"
"Myoblasts","ZBTB16","PanglaoDB","5824"
"Myoblasts","SIX1","PanglaoDB","5825"
"Myoblasts","PDZRN3","PanglaoDB","5826"
"Myocytes","ACTC1","PanglaoDB","5827"
"Myocytes","FHL2","PanglaoDB","5828"
"Myocytes","ACTA1","PanglaoDB","5829"
"Myocytes","TNNI1","PanglaoDB","5830"
"Myocytes","TNNI2","PanglaoDB","5831"
"Myocytes","TNNT1","PanglaoDB","5832"
"Myocytes","TNNT3","PanglaoDB","5833"
"Myocytes","TNNC1","PanglaoDB","5834"
"Myocytes","TNNC2","PanglaoDB","5835"
"Myocytes","ACTN2","PanglaoDB","5836"
"Myocytes","ACTN3","PanglaoDB","5837"
"Myocytes","ANKRD1","PanglaoDB","5838"
"Myocytes","ANKRD2","PanglaoDB","5839"
"Myocytes","CAPZA3","PanglaoDB","5840"
"Myocytes","CLOCK","PanglaoDB","5841"
"Myocytes","DES","PanglaoDB","5842"
"Myocytes","DMD","PanglaoDB","5843"
"Myocytes","IL4","PanglaoDB","5844"
"Myocytes","ITGA7","PanglaoDB","5845"
"Myocytes","LAMA2","PanglaoDB","5846"
"Myocytes","LAMB1","PanglaoDB","5847"
"Myocytes","LDB1","PanglaoDB","5848"
"Myocytes","LDB3","PanglaoDB","5849"
"Myocytes","MSTN","PanglaoDB","5850"
"Myocytes","MYH1","PanglaoDB","5851"
"Myocytes","MYH4","PanglaoDB","5852"
"Myocytes","MYH7","PanglaoDB","5853"
"Myocytes","MYH8","PanglaoDB","5854"
"Myocytes","NBR1","PanglaoDB","5855"
"Myocytes","NEB","PanglaoDB","5856"
"Myocytes","NID1","PanglaoDB","5857"
"Myocytes","NID2","PanglaoDB","5858"
"Myocytes","TMOD4","PanglaoDB","5859"
"Myocytes","TPM2","PanglaoDB","5860"
"Myocytes","TTN","PanglaoDB","5861"
"Myocytes","MYF5","PanglaoDB","5862"
"Myocytes","MYF6","PanglaoDB","5863"
"Myocytes","MYOD1","PanglaoDB","5864"
"Myocytes","MYOG","PanglaoDB","5865"
"Myocytes","SIX1","PanglaoDB","5866"
"Myocytes","SIX4","PanglaoDB","5867"
"Myocytes","PAX3","PanglaoDB","5868"
"Myocytes","PAX7","PanglaoDB","5869"
"Myocytes","ADAM12","PanglaoDB","5870"
"Myocytes","ARHGAP26","PanglaoDB","5871"
"Myocytes","CAV3","PanglaoDB","5872"
"Myocytes","CDH15","PanglaoDB","5873"
"Myocytes","CMKLR1","PanglaoDB","5874"
"Myocytes","CXCR4","PanglaoDB","5875"
"Myocytes","DLL1","PanglaoDB","5876"
"Myocytes","DOCK1","PanglaoDB","5877"
"Myocytes","DOCK5","PanglaoDB","5878"
"Myocytes","FLNC","PanglaoDB","5879"
"Myocytes","IL4RA","PanglaoDB","5880"
"Myocytes","IQSEC1","PanglaoDB","5881"
"Myocytes","ITGA3","PanglaoDB","5882"
"Myocytes","ITGA9","PanglaoDB","5883"
"Myocytes","MMP2","PanglaoDB","5884"
"Myocytes","MMP9","PanglaoDB","5885"
"Myocytes","MRC1","PanglaoDB","5886"
"Myocytes","MYH14","PanglaoDB","5887"
"Myocytes","NOTCH3","PanglaoDB","5888"
"Myocytes","NPHS1","PanglaoDB","5889"
"Myocytes","OLFR599","PanglaoDB","5890"
"Myocytes","PLD1","PanglaoDB","5891"
"Myocytes","PRKCQ","PanglaoDB","5892"
"Myocytes","PTGIR","PanglaoDB","5893"
"Myocytes","PTK2","PanglaoDB","5894"
"Myocytes","PXN","PanglaoDB","5895"
"Myocytes","SULF1","PanglaoDB","5896"
"Myocytes","TRIO","PanglaoDB","5897"
"Myocytes","WASHC1","PanglaoDB","5898"
"Myocytes","WIPF1","PanglaoDB","5899"
"Myocytes","NPPA","PanglaoDB","5900"
"Myocytes","NPPB","PanglaoDB","5901"
"Myocytes","EDN1","PanglaoDB","5902"
"Myocytes","GATA4","PanglaoDB","5903"
"Myocytes","GATA5","PanglaoDB","5904"
"Myocytes","MEF2A","PanglaoDB","5905"
"Myocytes","MEF2B","PanglaoDB","5906"
"Myocytes","MEF2D","PanglaoDB","5907"
"Myocytes","POPDC2","PanglaoDB","5908"
"Myocytes","CHODL","PanglaoDB","5909"
"Myocytes","MYLPF","PanglaoDB","5910"
"Myocytes","MYL1","PanglaoDB","5911"
"Myocytes","CKM","PanglaoDB","5912"
"Myocytes","TCAP","PanglaoDB","5913"
"Myocytes","MYOZ1","PanglaoDB","5914"
"Myocytes","PYGM","PanglaoDB","5915"
"Myocytes","ENO3","PanglaoDB","5916"
"Myocytes","THBS4","PanglaoDB","5917"
"Myoepithelial cells","SFN","PanglaoDB","5918"
"Myoepithelial cells","ACTA2","PanglaoDB","5919"
"Myoepithelial cells","CNN1","PanglaoDB","5920"
"Myoepithelial cells","CA3","PanglaoDB","5921"
"Myoepithelial cells","MME","PanglaoDB","5922"
"Myoepithelial cells","CD109","PanglaoDB","5923"
"Myoepithelial cells","KRT14","PanglaoDB","5924"
"Myoepithelial cells","KRT17","PanglaoDB","5925"
"Myoepithelial cells","EGFR","PanglaoDB","5926"
"Myoepithelial cells","SERPINB5","PanglaoDB","5927"
"Myoepithelial cells","TP63","PanglaoDB","5928"
"Myoepithelial cells","NGFR","PanglaoDB","5929"
"Myoepithelial cells","CDH3","PanglaoDB","5930"
"Myoepithelial cells","MYH11","PanglaoDB","5931"
"Myoepithelial cells","FST","PanglaoDB","5932"
"Myoepithelial cells","ACTG2","PanglaoDB","5933"
"Myoepithelial cells","MDFI","PanglaoDB","5934"
"Myoepithelial cells","PXN","PanglaoDB","5935"
"Myoepithelial cells","LAMB3","PanglaoDB","5936"
"Myoepithelial cells","LAMC2","PanglaoDB","5937"
"Myoepithelial cells","GRWD1","PanglaoDB","5938"
"Myoepithelial cells","SPHK1","PanglaoDB","5939"
"Myoepithelial cells","SMIM3","PanglaoDB","5940"
"Myoepithelial cells","KRT5","PanglaoDB","5941"
"Myoepithelial cells","MYLK","PanglaoDB","5942"
"Myofibroblasts","CDH11","PanglaoDB","5943"
"Myofibroblasts","DES","PanglaoDB","5944"
"Myofibroblasts","PALLD","PanglaoDB","5945"
"Myofibroblasts","ACTA2","PanglaoDB","5946"
"Myofibroblasts","GFAP","PanglaoDB","5947"
"Myofibroblasts","TNS1","PanglaoDB","5948"
"Myofibroblasts","CALD1","PanglaoDB","5949"
"Myofibroblasts","MYL9","PanglaoDB","5950"
"Myofibroblasts","TAGLN","PanglaoDB","5951"
"Natural killer T cells","IL12RB2","PanglaoDB","5952"
"Natural killer T cells","IL17RA","PanglaoDB","5953"
"Natural killer T cells","IL12RB1","PanglaoDB","5954"
"Natural killer T cells","KLRB1","PanglaoDB","5955"
"Natural killer T cells","RORA","PanglaoDB","5956"
"Natural killer T cells","ITGB2","PanglaoDB","5957"
"Natural killer T cells","EGR1","PanglaoDB","5958"
"Natural killer T cells","MAP3K8","PanglaoDB","5959"
"Natural killer T cells","NR4A1","PanglaoDB","5960"
"Natural killer T cells","GZMB","PanglaoDB","5961"
"Natural killer T cells","TNFRSF8","PanglaoDB","5962"
"Natural killer T cells","PRF1","PanglaoDB","5963"
"Natural killer T cells","IL2RB","PanglaoDB","5964"
"Natural killer T cells","ZBTB16","PanglaoDB","5965"
"Natural killer T cells","TBX21","PanglaoDB","5966"
"Natural killer T cells","GATA3","PanglaoDB","5967"
"Natural killer T cells","NCAM1","PanglaoDB","5968"
"Natural killer T cells","S1PR1","PanglaoDB","5969"
"Natural killer T cells","STYK1","PanglaoDB","5970"
"Natural killer T cells","TCF7","PanglaoDB","5971"
"Natural killer T cells","SLAMF7","PanglaoDB","5972"
"Natural killer T cells","ZFP683","PanglaoDB","5973"
"Natural killer T cells","CXCR4","PanglaoDB","5974"
"Natural killer T cells","CD44","PanglaoDB","5975"
"Neural stem/precursor cells","SOX1","PanglaoDB","5976"
"Neural stem/precursor cells","PROM1","PanglaoDB","5977"
"Neural stem/precursor cells","IGF1R","PanglaoDB","5978"
"Neural stem/precursor cells","SP8","PanglaoDB","5979"
"Neural stem/precursor cells","GFAP","PanglaoDB","5980"
"Neural stem/precursor cells","RBM3","PanglaoDB","5981"
"Neural stem/precursor cells","SOX3","PanglaoDB","5982"
"Neural stem/precursor cells","S100B","PanglaoDB","5983"
"Neural stem/precursor cells","SLC1A3","PanglaoDB","5984"
"Neural stem/precursor cells","NEUROD4","PanglaoDB","5985"
"Neural stem/precursor cells","NEUROG1","PanglaoDB","5986"
"Neural stem/precursor cells","NEUROG2","PanglaoDB","5987"
"Neural stem/precursor cells","NHLH1","PanglaoDB","5988"
"Neural stem/precursor cells","PPP1R17","PanglaoDB","5989"
"Neural stem/precursor cells","TMTC4","PanglaoDB","5990"
"Neural stem/precursor cells","EOMES","PanglaoDB","5991"
"Neural stem/precursor cells","PLEKHH2","PanglaoDB","5992"
"Neural stem/precursor cells","TLR3","PanglaoDB","5993"
"Neural stem/precursor cells","PARP12","PanglaoDB","5994"
"Neural stem/precursor cells","P2RX7","PanglaoDB","5995"
"Neural stem/precursor cells","INAFM2","PanglaoDB","5996"
"Neural stem/precursor cells","ISG15","PanglaoDB","5997"
"Neural stem/precursor cells","IGFBP3","PanglaoDB","5998"
"Neural stem/precursor cells","IFIT1","PanglaoDB","5999"
"Neural stem/precursor cells","IFI44","PanglaoDB","6000"
"Neural stem/precursor cells","MGAT5","PanglaoDB","6001"
"Neural stem/precursor cells","PBK","PanglaoDB","6002"
"Neural stem/precursor cells","DLX2","PanglaoDB","6003"
"Neural stem/precursor cells","CBX3","PanglaoDB","6004"
"Neural stem/precursor cells","RND3","PanglaoDB","6005"
"Neural stem/precursor cells","DLX5","PanglaoDB","6006"
"Neural stem/precursor cells","SP9","PanglaoDB","6007"
"Neural stem/precursor cells","POU3F4","PanglaoDB","6008"
"Neural stem/precursor cells","DYNLT1C","PanglaoDB","6009"
